qa_id,qa_type,question,answer,model,effective,update_by,update_time,model_list,model_num,model_id,cat_name,error_list
ICWIKI202309070562,售前咨询,扫地机洗布费水吗,您好，P10 Pro有4种拖布清洗模式可供用户选择：节水洗、日常洗、深度洗、智能洗（默认），智能洗可根据脏污程度动态调节洗布水量和时长，重污重洗，轻污轻洗，省心又智能，不用担心费水的呢~,P10Pro,2023-09-07 15:38:12 已生效,李静,2023-09-07 15:38:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070525,售前咨询,抗菌拖布,亲亲，P系列抗菌旋转拖布经抗菌液特殊浸泡处理，能有效的抑制细菌滋生，减少异味产生；并且采用三层复合材质，雪尼尔高捻度毛圈，吸附去污能力强，内层锁水海绵，水渍可控呢~,P10Pro,2023-09-07 15:33:42 已生效,李静,2023-09-07 15:33:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070526,售前咨询,拖地效果,"亲亲，P10 Pro拖地超级干净哦~
 全新动态机械臂边拖，拖布外扩极限贴边，边角清洁更彻底呢；
 脏污检测，重污区自动复拖超省心；
 双拖布旋转擦地，最高200转/分钟，高速内旋瓦解顽固污渍；
 更有机载水箱持续补水，恒湿擦地，不会越擦越干~
 APP更有30级水量调节，可根据您的需求调节拖布出水量，水渍可控，超级贴心呢",P10Pro,2023-09-07 15:33:19 已生效,李静,2023-09-07 15:33:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070512,售前咨询,拖布支架拆卸,P10 Pro拖布支架支持单独拆卸的哦，便于您拆卸更换拖布呢。,P10Pro,2023-09-07 15:35:11 已生效,李静,2023-09-07 15:35:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202310070919,常见问题,拖的时候用什么模式？,为了复拖时节省电量、增强复拖效果，复拖的时候用「仅拖地」模式，且复拖时机器不进行沿墙操作，仅配合首次清扫路径尽量完成井字形覆盖，增强复拖效果。,P10Pro,2023-10-24 16:23:33 已生效,衡晶晶,2023-10-24 16:23:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070488,售前咨询,排污水路堵塞怎么办,亲亲，P10 Pro产品基站清洗盘安装过滤网，可以过滤大颗粒垃圾，如您选购是智能上下水版，套件也可以加压排污，将其他污物直接排走，不会造成污水管堵塞，请您放心使用~,P10Pro,2023-09-07 15:33:56 已生效,李静,2023-09-07 15:33:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070441,售前咨询,旋转拖地会有螺旋印吗,亲亲，小石头P10 Pro采用最高200转/分钟旋转擦地，擦得快更干净，特制拖布材质吸附脏污能力强，更有30级水量调节可以自由控制拖布水量，擦地超级干净，您不用担心呢~,P10Pro,2023-09-07 15:37:06 已生效,李静,2023-09-07 15:37:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202310070915,常见问题,是否支持米家,"您好,石头扫地机支持第三方接入米家App。您可以将机器人连接到Roborock App后,打开米家App,在""我的""页面内找到""连接其他平台""选项,绑定石头账号并同步设备后,您就可以利用小爱音箱控制机器人启停、回充以及设置自动化任务等。更多功能例如扫地机实时地图显示、清洁记录查询可通过Roborock App查看,小石头在Roborock App上提供了专属定制化功能:实时视频画活、快捷指令、3D地图图、在线语控等功能,非常智能哦~",P10Pro,2023-10-07 13:51:20 已生效,衡晶晶,2023-10-07 13:51:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070527,售前咨询,智控双升降模组,"亲亲，小石头P10 Pro升级双升降模组，拖布和主刷都能进行策略性抬起：
 拖地模组智能升降，应对以下各种环境：遇地毯、脚垫可自动抬起，短毛地毯不打湿；回充、回洗时抬起，避免拖布与地面相互污染；越障、脱困抬起，清扫过程更加顺畅；待机、充电、烘干抬起，帮助拖布干燥；
 主刷模组在纯拖状态下自动抬起，有效避免尘盒吸水发臭，并且拖地噪音更低更干净哦",P10Pro,2023-09-07 15:34:33 已生效,李静,2023-09-07 15:34:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070537,售前咨询,智能禁区,P10 Pro搭载全新RR mason10.0软件算法，扫地机清洁地面时，多次识别到台阶处会自动设置为禁区，避免机器人跌落哦，同时在餐桌等易卡区域，也会提示您进行地图设置，避免扫地机卡困风险，提升清洁效率呢。,P10Pro,2023-09-07 15:36:17 已生效,李静,2023-09-07 15:36:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070538,售前咨询,智能门槛识别,P10 Pro清洁地面时，判定门槛环境后提示用户进行地图标记，后续扫地机会主动避障易卡门槛哦，避免过度折腾，提高清洁效率呢,P10Pro,2023-09-07 15:36:37 已生效,李静,2023-09-07 15:36:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070493,售前咨询,智能音箱,亲亲，下载小度/小爱/天猫精灵音箱APP，在“我的”里添加智能设备，选择相应扫地机机型即可哦,P10Pro,2023-09-07 15:35:28 已生效,李静,2023-09-07 15:35:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070549,售前咨询,有加压擦地吗/拖地下压力是多少？,"亲亲，P10 Pro有加压擦地哦，同时我们采用动态机械式边拖+200转/分钟高速内旋+恒湿擦地+智能复拖+30级水量调节，拖地非常干净呢~
 
 进一步追问下压力到底是多少？
 亲亲，这个没接到通知呢",P10Pro,2023-09-07 15:38:33 已生效,李静,2023-09-07 15:38:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070564,售前咨询,有实时视频通话功能吗？像素？,"您好，有的哦，P10 Pro支持实时视频、双向语音，可以充当您的家庭看护小助手~您不在家时也能远程跟家中老人、小孩、宠物进行交流呢
注：共享账号不支持，需主账号

追问：PP摄像头像素多少？
您好，P10 Pro摄像头像素200W

追问：像素这么低？
您好，为了确保实时视频流畅性以及考虑对网络速度的要求，我们选用了视频效果和流畅度最平衡的摄像头，对于图像效果您不用担心呢，很清晰的，可以满足日常视频通话的需求的。",P10Pro,2023-09-20 10:05:18 已生效,李静,2023-09-20 10:05:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070470,售前咨询,有快充吗/充电时间要多久,您好，P10 Pro支持自动快充，充电速度提升30%，充满电仅需200min左右呢~另外我们还设计了智能断点续扫功能，会智能判断剩余面积所需电量，不用固定等待到充满再来续扫，因此整个清扫过程还是很快的哦~,P10Pro,2023-09-08 11:36:29 已生效,李静,2023-09-08 11:36:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070466,售前咨询,有童锁吗,亲亲，有的，可以在APP中更多功能设置-童锁进行开启,P10Pro,2023-09-07 15:33:51 已生效,李静,2023-09-07 15:33:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070560,售前咨询,有脏污地图吗？怎么看哪些区域复拖了？,有脏污地图的哈，您可以在清洁任务完成后，查看清洁任务详情并查看脏污地图，复拖过的区域会深色显示呢,P10Pro,2023-09-07 15:37:49 已生效,李静,2023-09-07 15:37:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070504,售前咨询,有自动添加清洁液功能吗,"亲亲，上下水版标配自添加清洁液功能，在师傅安装上下水后，仅需您按照说明书提示将清洁液倒入基站顶部清洁液加注口，在洗布补水时，清洁液会自动按照1：200比例自动添加。水箱版需要您手动往清水箱里添加呢~
 *请勿添加非石头官方清洁液或消毒剂，否则可能造成产品损坏",P10Pro,2023-09-07 15:33:44 已生效,李静,2023-09-07 15:33:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070450,售前咨询,有边拖吗? 边拖方式？,亲亲，小石头P10 Pro具备动态机械臂边拖功能~ 边角伸展拖地开启状态下（默认开启），机器人会在沿边角时右侧拖布外扩伸出，极限贴边，边角覆盖更全面呢~,P10Pro,2023-09-07 15:35:56 已生效,李静,2023-09-07 15:35:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309040295,故障问题,机器人报错误53：请确保污水箱上盖扣紧，并清理排水口异物怎么办？,"您好，请您先不用担心，稍后将主机从基座移开。
（1）检查清洗盘滤网是否安装正常？并清理滤网上的异物
（2）请确认污水箱上盖是否扣好？
（3）污水箱是水满？
（4）捏一下排水管是否卡住异物？
排查完后手动回洗一次，会将清洗盘上的污水抽走，看异常是否解除？
若上述排查未解决，引导进行售后处理。",P10Pro,2023-09-06 17:23:26 已生效,衡晶晶,2023-09-07 11:38:00.000000,p10pro,1,ICMU032,扫地机,错误53
ICWIKI202309040228,产品参数,机器人的标配是什么？,您好，产品包装清单：开箱卡片*1、说明书*1、主机*1、基站*1（内含一次性尘袋，）、基座底板*1、电源线*1（长度180cm）、拖布支架（含拖布）*2。赠送配件：一次性尘袋*1和石头地面清洁液*1（200ml）。,P10Pro,2023-09-06 17:24:47 已生效,衡晶晶,2023-09-07 11:38:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070534,售前咨询,机器尺寸,"亲亲，P10 Pro标准版的产品尺寸：长350mm，宽(深度)487mm，高521mm。建议预留400*1200*900mm的空间放置；
  P10 Pro上下水版的产品尺寸：长350mm，宽(深度)487mm，高521mm。建议预留400*1200*700mm的空间放置
  （甩尺寸图）",P10Pro,2023-09-07 15:33:26 已生效,李静,2023-09-07 15:33:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070467,售前咨询,机身有几个按键,亲亲，P10主机机身有两个按键，左边开始/暂停键，右边回充键。,P10Pro,2023-09-08 11:36:34 已生效,李静,2023-09-08 11:36:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070501,售前咨询,机身耗材,亲亲，耗材在店铺有售，适配型号在主图有所展示，建议更换周期如下：为使机器人保持最佳使用性能，建议软胶主刷每两周清理一次，每6-12个月更换一次；主刷罩按需更换；边刷每1个月清理一次，每3-6个月更换一次；可水洗滤网，每2周清理一次，每6-12个月更换一次；抗菌旋转拖布，按需清理，每1-3个月更换一次；集尘尘袋，约65天更换一个；具体以您实际使用情况而定。,P10Pro,2023-09-07 15:35:47 已生效,李静,2023-09-07 15:35:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070513,售前咨询,机载水箱,亲亲，P10 Pro机身带有小水箱，支持恒湿擦地呢。如果仅使用机载80ml水箱，可以完成最大80㎡建筑面积的地面湿拖哦（小水量模式）,P10Pro,2023-09-07 15:36:14 已生效,李静,2023-09-07 15:36:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070472,售前咨询,标配/开箱清单,亲亲，P10 Pro水箱版包装清单：开箱卡片*1、说明书*1、主机*1、自清洁集尘充电座*1（内含一次性尘袋）、基站底板*1、电源线*1（长度180cm）、可水洗滤网*1、拖布*1对、拖布支架*1对、可拆卸软胶主刷*1、主刷罩*1、边刷*1。赠送配件：一次性尘袋*1和石头清洁液*1（200ml）。,P10Pro,2023-09-08 11:36:27 已生效,李静,2023-09-08 11:36:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070447,售前咨询,水渍大吗/会甩水吗,亲亲，不会呢~ 咱们P10 Pro洗布出桩前会对拖布进行刮干+高速甩干，出桩时拖布含水量适中；机器人工作时有机载小水箱实时补水，拖布水量恒定，且拖布采用高度锁水材质，您也可以根据所在环境湿度在APP自由选择1-30级水量，超级贴心呢，您可以放心使用哦~,P10Pro,2023-09-07 15:36:53 已生效,李静,2023-09-07 15:36:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070506,售前咨询,水箱容量,亲亲，P10 Pro清水箱容量4L，污水箱容量3.5L哦，湿拖续航满足超500㎡建筑面积使用，您可以放心使用~ ,P10Pro,2023-09-07 15:34:56 已生效,李静,2023-09-07 15:34:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309040304,产品参数,水箱版包装尺寸,亲亲，P10 Pro标准版的外包装尺寸是593*420*434mm,P10Pro,2023-09-07 15:43:39 已生效,衡晶晶,2023-09-07 15:43:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309050427,产品参数,水箱续航,亲亲，P10 Pro清水箱容量4L，污水箱容量3.5L哦，湿拖续航满足超500㎡建筑面积使用，您可以放心使用~ ,P10Pro,2023-09-07 15:28:48 已生效,葛娟,2023-09-07 15:28:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070518,售前咨询,水箱补水,亲亲，小石头基站的清水箱会自动给扫地机水箱补水，保证恒湿擦地，拒绝越擦越干~基站清水箱的容量是4L，100平米建筑面积的家庭，在默认设置下每天执行扫拖任务一次，可以使用5天左右呢,P10Pro,2023-09-07 15:36:46 已生效,李静,2023-09-07 15:36:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070475,售前咨询,洗布模式有哪些,亲亲，P10 Pro有4种拖布清洗模式可供用户选择：节水洗、日常洗、深度洗、智能洗（默认）；智能洗可根据脏污程度动态调节洗布水量和时长呢，重污重洗。您可以在手机APP的设置页面中，进入基站设置-洗布设置页面，根据需求选择不同的洗布模式。,P10Pro,2023-09-19 15:41:40 已生效,李静,2023-09-19 15:41:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070477,售前咨询,洗拖布效果,亲亲，小石头P10 Pro升级到了动态洗布2.0，采用热水洗布，对油污重污处理效果更好，并且可进行动态复洗，自动检测脏污程度调节洗布水量和时间，非常智能呢~ 同时延续了P系列的仿洗衣机式动态洗布，根据不同洗布阶段智能调节水量和拖布转速，配合清洗肋高低凸点分布，对拖布表面和深层进行全面搓洗刮洗，洗布超干净呢~,P10Pro,2023-09-07 15:37:22 已生效,李静,2023-09-07 15:37:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070539,售前咨询,深度清洁地毯模式,P10 Pro可选深度清洁地毯模式，对地毯井字形清洁两遍，地毯深处的灰尘也能清洁干净哦~*小地垫除外,P10Pro,2023-09-07 15:35:08 已生效,李静,2023-09-07 15:35:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070550,售前咨询,清扫完回桩是先洗布后集尘吗？,亲亲，P10 Pro执行完任务后，回基站先集尘，洗布，然后烘干拖布和基站哈，解放双手一条龙，非常省心呢~,P10Pro,2023-09-07 15:38:35 已生效,李静,2023-09-07 15:38:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202310070927,日常使用,清扫时清扫效果差，漏垃圾,"【排查方案】�根据用户实际反馈的照片做如下排查：1.询问“您是首次使用清扫不干净还是是用一段时间出现的问题？”2.确定垃圾类型：“请问是什么样的垃圾没有清扫干净？”3.根据垃圾类型回复不同话术“如为粘水后的毛发”建议您使用先扫后拖进行清理，如果头发紧贴地面，会出现清扫不干净的情况；4.询问使用的什么模式清扫，如使用安静或标准模式，建议调整到强力模式清洁；5.请您检测一下主刷罩是否安装到位；6.如正常主刷仓和尘盒仓内是否卡住塑料袋或卫生纸类大块的异物，如果吸入可能会堵住吸尘风道，影响清扫效果，建议您清扫前简单收拾一下；7.尘盒是否有吸水的情况，滤网如果吸水会影响风机吸力，从而影响清扫效果，需要将尘盒及滤网清洗晾干后再使用。""",P10Pro,2023-10-07 13:51:18 已生效,衡晶晶,2023-10-07 13:51:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202310070925,常见问题,清水箱水量充足，App提示缺水,1、优先引导客户取出清水箱，并参考<清水箱示例>提供照片进一步验证；判断验证结果：①清水箱浮球(金属磁铁)是否在位；如缺失，可补发清水箱解决。并拍照清水箱上方二维码照片，和产品SN同步文广报备。②清水箱浮球是否浮起；如未浮起，可将清水箱水清空后，手动拨动看是否可以上下浮动，是否卡异物。清理后重新加水观察。③清水箱浮球内部进水；如有进水，可补发清水箱解决。并拍照清水箱上方二维码照片，和产品SN同步文广报备。并待客户收到新水箱，预留取件信息，将原水箱安排寄回北京转研发分析，核实具体原因。2、如上述方法未解决，或提供清水箱浮球位置及外观无异常，可以上传日志，同步产品信息，进一步确认。如客户配合度低，可安排CRM建单线下寄回返厂检测，办理售后相关流程。,P10Pro,2023-10-07 13:51:23 已生效,衡晶晶,2023-10-07 13:51:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070507,售前咨询,清洁液如何添加,亲亲，P10 Pro清水箱容量约4L，将清水箱提出并打开水箱上盖，可选加入约 20ml石头官方清洁液，再加入自来水，加水完成后盖上水箱上盖，扣紧水箱卡扣并将水箱装回。,P10Pro,2023-09-07 15:33:49 已生效,李静,2023-09-07 15:33:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070497,售前咨询,烘干相关问题,"亲亲，P10 Pro内置热风烘干功能，对拖布和基站清洗盘进行双路烘干，防止异味哦~
烘干时长三档可调（2/3/4h），可根据您所在环境实际温湿度调整合适的烘干时长呢;
机器默认开启自动烘干，也可在APP中开启/关闭自动烘干功能，机器人回桩会根据APP设置判断是否进行自动烘干；
机器人在充电中时，您也可以在首页-基站功能-烘干，手动开关烘干功能哦。",P10Pro,2023-09-07 15:34:13 已生效,李静,2023-09-07 15:34:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070553,售前咨询,烘干耗电量,"烘干耗电量：
按照每天默认烘干3小时、烘干功率65W计算（实际会根据环境温度浮动），每天耗电量约0.2度，按照2022年北京市电0.4883元/度计算，一年仅需约35元，您这边可以参考一下的哈",P10Pro,2023-09-07 15:38:41 已生效,李静,2023-09-07 15:38:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309040208,产品参数,热水洗布的功率是多少？,您好，热水洗布时的最高功率为1320W。（洗布时清水泵、污水泵、拖地模组旋转合计功率为20W）,P10Pro,2023-11-02 10:07:58 已生效,衡晶晶,2023-11-02 10:07:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070444,售前咨询,热水洗布的温度是多少？,亲亲，热水洗布时出水口的最高温度约为60摄氏度，温水洗布水温约为50摄氏度，受环境温度和清水箱水温影响，出水温度会有所变化。,P10Pro,2023-09-07 15:35:04 已生效,李静,2023-09-07 15:35:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309040209,产品参数,热水洗布费电吗？,您好，热水洗布采用速热热水器，虽然最高功率1320W，但是加热时间短，如果使用日常洗总加热时间一般在15～30s左右，如果水温比较低，加热时间会长一些，日常洗清洗一次最多耗电约0.01度，100平米户型，完成一次清洁任务按照5次清洗拖布计算，最多耗电0.05度电，按照市电电费0.5元计算，大约需要0.025元，热水洗布功能使用一年的费用不超过10元，如果您选择温水洗布，会更省电,P10Pro,2023-11-02 10:24:02 已生效,衡晶晶,2023-11-02 10:24:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070446,售前咨询,热水洗布费电吗？/洗布耗电量,亲亲，您完全不用担心费电呢~ P10 Pro热水洗布采用速热热水器，虽然最高功率1220W，但是加热时间短，在日常洗模式/100㎡建筑面积下，完成一次清洁任务耗电约0.05度电，按照2022年北京市电0.4883元/度计算，大约需要0.024元，热水洗布功能使用一年的费用不超过10元，如果您选择温水洗布，会更省电呢~,P10Pro,2023-10-27 16:03:01 已生效,李静,2023-10-27 16:03:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070451,售前咨询,用户追问机械臂与 追觅的区别,亲亲，其他品牌小妹不清楚呢，石头P10 Pro搭载动态机械臂边拖，在边角清洁时，拖布外扩极限贴边，边角覆盖更全面哦；同时采用动态算法，拒绝简单刚性伸出，在遇障碍物、地毯边缘、悬崖等场景下，会进行动态伸缩，提高覆盖率的同时也保证安全性和通过性呢，小石头超聪明哦,P10Pro,2023-10-27 16:03:04 已生效,李静,2023-10-27 16:03:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070532,售前咨询,电池续航,亲亲，小石头电池容量：5200mAh，续航时间为150分钟。单次充满电清扫最大建筑面积是250平方米 ，如果面积过大没有办法一次性清理完成，咱们的小石头支持智能断点回充续扫，并会智能判断剩余面积所需电量，充够电后会自行前去没有清扫的区域进行清扫，清扫过程又快又省心，完全不用担心续航问题哦~,P10Pro,2023-09-07 15:36:57 已生效,李静,2023-09-07 15:36:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070545,售前咨询,电源线多长、水箱多大？,亲亲，P10 Pro电源线1.8m，基站清水箱容量4L、污水箱容量3.5L、机载小水箱80ml,P10Pro,2023-09-07 15:38:24 已生效,李静,2023-09-07 15:38:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070439,售前咨询,石头为什么做旋转拖布的扫地机？,亲亲，小石头致力于研发体验更好、更智能的扫地机器人，针对旋转拖布水渍大、易抹匀等通病，我们进行了改善，提升了旋转拖布的擦地能力，能够更好地满足用户需求~,P10Pro,2023-09-07 15:34:43 已生效,李静,2023-09-07 15:34:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309040242,日常使用,石头扫拖机器人标配的清洁液如何使用？,清水箱容量约4L，将清水箱提出并打开水箱上盖，可选加入约 20毫升石头官方清洁液，再加入自来水，加水完成后盖上水箱上盖，扣紧水箱卡扣并将水箱装。,P10Pro,2023-09-06 17:23:30 已生效,衡晶晶,2023-09-07 11:38:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070440,售前咨询,石头旋转拖地比市面上其他旋转拖地好在哪里？/区别,"亲亲，石头P系列扫地机可达最高200转/分钟高速旋转强擦，擦得快，更干净；
  机载小水箱实时为拖布补水，恒湿擦地，水渍小，且不会越擦越干；
  APP可进行30级水量调节，根据不同地域湿度/不同地面材质，随心选择出水量，水渍可控；
  拖布采用三层复合材质，吸附去污能力强、高度锁水，且有抗菌效果，避免异味~
  拖地模组可策略性抬起，地毯防打湿，回桩避免二次污染~
  P10 Pro更可实现重污自动复拖，满足您对清洁的更高要求！",P10Pro,2023-09-07 15:36:02 已生效,李静,2023-09-07 15:36:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070485,售前咨询,纠结银离子选配 不标配,亲亲，P10银离子模块是选配的呢，您也可以往基站清水箱中添加石头官方清洁液，抑菌率也可达到99.9%呢；如果您购买的是上下水版，套件标配自添加清洁液的功能，自动按比例智能投放，达到抑菌效果，更加方便省心呢。,P10Pro,2023-09-07 15:35:18 已生效,李静,2023-09-07 15:35:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070502,售前咨询,耗材配件跟P10通用吗,亲亲，仅机器人滤网不通用，其他都是通用的呢,P10Pro,2023-09-07 15:36:44 已生效,李静,2023-09-07 15:36:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070552,售前咨询,耗电量,"亲亲，机器人的耗电量很低，可以参考：一般在默认标准拖地模式、日常洗布模式和15min的回洗间隔情况下，建筑面积100平米的屋子每日清洁1次，一年大概仅需150度电左右（实际结果根据清洁地面及清洁拖布的频率和设置的不同有所不同）；
按照2022年北京市电0.4883元/度计算，每天不到1毛钱，一年仅需73元左右哦~您这边可以参考一下的哈",P10Pro,2023-09-07 15:38:39 已生效,李静,2023-09-07 15:38:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202310070920,常见问题,联网状态下，语音操控机器人查询天气，回复未联网,"您好,扫地机会在您联网后第一次对他说:“你好石头”的时候,激活在线语控功能此过程大约需要10s,你可以在10S后再次对机器说“你好石头”,并在机器回复“我在”后,说出你的指令,比如查询天气、启动清扫等。",P10Pro,2023-10-07 13:51:12 已生效,衡晶晶,2023-10-07 13:51:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070442,售前咨询,能热水洗布吗,亲亲，P10 Pro有热水洗布功能哦，默认开启，可手动关闭，APP三挡可选，对油渍等重污清洗更干净呢~,P10Pro,2023-09-07 15:34:59 已生效,李静,2023-09-07 15:35:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309040212,常见问题,脏污检测的原理是什么？,您好，脏污检测是通过回洗过程中回收污水的光学特性进行判断清扫地面的脏污程度，光学器件会受地面污渍的影响，对判断结果有所差异,P10Pro,2023-09-06 17:24:25 已生效,衡晶晶,2023-09-07 11:38:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070465,售前咨询,视频通话功能如何开启/关闭？,"开启：连接石头APP，在扫地机设置里点击“实时视频”并开启，等待语音提示，再点击机身“开关机”按键激活，就可以了哦；
注：请在充电状态下启动视频功能
关闭：连接石头APP，在扫地机设置里点击“实时视频”并关闭，或是短按机身尘盒旁“Reset”按键关闭哦",P10Pro,2023-10-10 15:37:19 已生效,李静,2023-10-10 15:37:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202310070914,常见问题,"让扫地机来扫我这里,为什么没有清洁记录","召唤清扫使用的是局部清扫的功能,是临时清扫任务,不记录在清洁记录中",P10Pro,2023-10-07 13:51:10 已生效,衡晶晶,2023-10-07 13:51:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309040217,日常使用,让扫地机来扫我这里，为什么没有清洁记录？,您好，语音控制召唤清扫使用的是局部清扫的功能，是临时清扫任务，不记录在清洁记录中，是正常现象，请您放心使用,P10Pro,2023-09-04 19:12:43 已生效,衡晶晶,2023-09-07 11:38:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070464,售前咨询,语控/语音助手音量可以调节么？,可以的呢，连接石头APP，在语音助手中可以调整机器人音量呢,P10Pro,2023-09-07 15:35:49 已生效,李静,2023-09-07 15:35:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309040214,日常使用,语控功能怎么使用？,您好，您可以先对扫地机器人说“你好石头”，待扫地机回复“我在”后，继续对扫地机说“开始清扫”，等待扫地机执行相关指令即可。,P10Pro,2023-09-04 19:13:45 已生效,衡晶晶,2023-09-07 11:38:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070459,售前咨询,语控功能怎么使用？开启/关闭方式、激活方式,您好，扫地机开机后，您可以先对扫地机器人说“你好，石头”，待扫地机回复“我在”后，继续对扫地机说“开始清扫”，等待扫地机执行相关指令即可。如暂时不需此项功能，可连接石头APP，关闭语音助手功能呢,P10Pro,2023-09-20 10:09:08 已生效,李静,2023-09-20 10:09:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070454,售前咨询,语控可以调节声音种类么？,咱们默认是标准女声普通话呢，您可以连接石头APP，在语音助手中切换音色，还有成熟女声，卡通童声，年轻男声可以选择哦,P10Pro,2023-09-07 15:36:41 已生效,李静,2023-09-07 15:36:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070462,售前咨询,语控可以选择代言人声音吗,亲亲，语控交互没有代言人声音呢，机器人默认提示可选代言人语音包呢~,P10Pro,2023-09-07 15:34:18 已生效,李静,2023-09-07 15:34:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070455,售前咨询,语控对话记录可以保存多少条？,对话记录保存100条呢，对话更新后会覆盖原有记录哦,P10Pro,2023-09-07 15:34:35 已生效,李静,2023-09-07 15:34:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070463,售前咨询,语控有方言吗,亲亲，语控暂不支持方言音色呢~,P10Pro,2023-09-07 15:33:53 已生效,李静,2023-09-07 15:33:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070456,售前咨询,语控的对话记录可以删除吗？,亲亲，您可以点击对话记录页面右上角的删除按钮，删除全部的对话记录；目前不支持删除单条对话记录。,P10Pro,2023-09-07 15:35:23 已生效,李静,2023-09-07 15:35:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070453,售前咨询,语音召唤清洁/让扫地机来扫我这里，为什么没有清洁记录,亲亲，语音召唤清洁是开启的局部清洁哦，是临时清扫任务，不记录在清洁记录中呢,P10Pro,2023-09-07 15:35:37 已生效,李静,2023-09-07 15:35:00.000000,p10pro,1,ICMU032,扫地机,
ICWIKI202309070457,售前咨询,语音控制支持哪些功能?,亲亲，在线语控支持扫地机工作启停、基站任务启动（回充、洗布、集尘、烘干等）、机器人基础清洁参数设置、定时任务以及查询天气等网络服务；您可以在APP中查看详细的指令列表哦,P10Pro,2023-09-07 15:37:11 已生效,李静,2023-09-07 15:37:00.000000,p10pro,1,ICMU032,扫地机,
